attendance_id,student_id,group_id,date,status
A003957,S0030,G021,2026-05-29,present
A003958,S0077,G021,2026-05-29,excused
A003959,S0104,G021,2026-05-29,present
A003960,S0009,G021,2026-06-02,present
A003961,S0030,G021,2026-06-02,present
A003962,S0077,G021,2026-06-02,present
A003963,S0104,G021,2026-06-02,late
A003964,S0009,G021,2026-06-04,absent
A003965,S0030,G021,2026-06-04,present
A003966,S0077,G021,2026-06-04,late
A003967,S0104,G021,2026-06-04,present
A003968,S0009,G021,2026-06-06,absent
A003969,S0030,G021,2026-06-06,present
A003970,S0077,G021,2026-06-06,absent
A003971,S0104,G021,2026-06-06,late
A003972,S0009,G021,2026-06-08,present
A003973,S0030,G021,2026-06-08,present
A003974,S0077,G021,2026-06-08,present
A003975,S0104,G021,2026-06-08,present
A003976,S0009,G021,2026-06-10,present
A003977,S0030,G021,2026-06-10,present
A003978,S0077,G021,2026-06-10,present
A003979,S0104,G021,2026-06-10,present
A003980,S0009,G021,2026-06-12,late
A003981,S0030,G021,2026-06-12,present
A003982,S0077,G021,2026-06-12,present
A003983,S0104,G021,2026-06-12,present
A003984,S0009,G021,2026-06-16,excused
A003985,S0030,G021,2026-06-16,present
A003986,S0077,G021,2026-06-16,present
A003987,S0104,G021,2026-06-16,present
A003988,S0009,G021,2026-06-18,present
A003989,S0030,G021,2026-06-18,excused
A003990,S0077,G021,2026-06-18,present
A003991,S0104,G021,2026-06-18,present
A003992,S0009,G021,2026-06-20,present
A003993,S0030,G021,2026-06-20,present
A003994,S0077,G021,2026-06-20,present
A003995,S0104,G021,2026-06-20,present
A003996,S0009,G021,2026-06-22,present
A003997,S0030,G021,2026-06-22,present
A003998,S0077,G021,2026-06-22,present
A003999,S0104,G021,2026-06-22,present
A004000,S0009,G021,2026-06-24,present
A004001,S0030,G021,2026-06-24,present
A004002,S0077,G021,2026-06-24,absent
A004003,S0104,G021,2026-06-24,absent
A004004,S0009,G021,2026-06-26,late
A004005,S0030,G021,2026-06-26,present
A004006,S0077,G021,2026-06-26,late
A004007,S0104,G021,2026-06-26,present
A004008,S0009,G021,2026-06-30,present
A004009,S0030,G021,2026-06-30,present
A004010,S0077,G021,2026-06-30,present
A004011,S0104,G021,2026-06-30,present
A004012,S0009,G021,2026-07-02,present
A004013,S0030,G021,2026-07-02,excused
A004014,S0077,G021,2026-07-02,present
A004015,S0104,G021,2026-07-02,excused
A004016,S0009,G021,2026-07-04,present
A004017,S0030,G021,2026-07-04,late
A004018,S0077,G021,2026-07-04,present
A004019,S0104,G021,2026-07-04,present
A004020,S0009,G021,2026-07-06,present
A004021,S0030,G021,2026-07-06,excused
A004022,S0077,G021,2026-07-06,present
A004023,S0104,G021,2026-07-06,present
A004024,S0009,G021,2026-07-08,absent
A004025,S0030,G021,2026-07-08,present
A004026,S0077,G021,2026-07-08,present
A004027,S0104,G021,2026-07-08,present
A004028,S0009,G021,2026-07-10,absent
A004029,S0030,G021,2026-07-10,late
A004030,S0077,G021,2026-07-10,present
A004031,S0104,G021,2026-07-10,present
A004032,S0009,G021,2026-07-14,present
A004033,S0030,G021,2026-07-14,present
A004034,S0077,G021,2026-07-14,present
A004035,S0104,G021,2026-07-14,present
A004036,S0175,G023,2025-11-14,present
A004037,S0175,G023,2025-11-18,present
A004038,S0175,G023,2025-11-20,present
A004039,S0175,G023,2025-11-22,present
A004040,S0175,G023,2025-11-24,late
A004041,S0175,G023,2025-11-26,absent
A004042,S0175,G023,2025-11-28,present
A004043,S0175,G023,2025-12-02,late
A004044,S0175,G023,2025-12-04,excused
A004045,S0175,G023,2025-12-06,present
A004046,S0192,G023,2025-12-06,present
A004047,S0175,G023,2025-12-08,present
A004048,S0192,G023,2025-12-08,absent
A004049,S0175,G023,2025-12-10,present
A004050,S0192,G023,2025-12-10,present
A004051,S0175,G023,2025-12-12,present
A004052,S0192,G023,2025-12-12,present
A004053,S0175,G023,2025-12-16,absent
A004054,S0192,G023,2025-12-16,absent
A004055,S0175,G023,2025-12-18,present
A004056,S0192,G023,2025-12-18,present
A004057,S0175,G023,2025-12-20,excused
A004058,S0192,G023,2025-12-20,present
A004059,S0175,G023,2025-12-22,present
A004060,S0192,G023,2025-12-22,present
A004061,S0271,G023,2025-12-22,present
A004062,S0175,G023,2025-12-24,present
A004063,S0192,G023,2025-12-24,present
A004064,S0271,G023,2025-12-24,present
A004065,S0175,G023,2025-12-26,present
A004066,S0192,G023,2025-12-26,absent
A004067,S0271,G023,2025-12-26,excused
A004068,S0175,G023,2025-12-30,absent
A004069,S0192,G023,2025-12-30,present
A004070,S0253,G023,2025-12-30,present
A004071,S0271,G023,2025-12-30,present
A004072,S0175,G023,2026-01-01,present
A004073,S0184,G023,2026-01-01,present
A004074,S0192,G023,2026-01-01,absent
A004075,S0253,G023,2026-01-01,present
A004076,S0271,G023,2026-01-01,present
A004077,S0175,G023,2026-01-03,present
A004078,S0184,G023,2026-01-03,present
A004079,S0192,G023,2026-01-03,absent
A004080,S0253,G023,2026-01-03,present
A004081,S0271,G023,2026-01-03,present
A004082,S0175,G023,2026-01-05,present
A004083,S0184,G023,2026-01-05,late
A004084,S0192,G023,2026-01-05,present
A004085,S0253,G023,2026-01-05,present
A004086,S0271,G023,2026-01-05,present
A004087,S0175,G023,2026-01-07,late
A004088,S0184,G023,2026-01-07,present
A004089,S0192,G023,2026-01-07,present
A004090,S0253,G023,2026-01-07,present
A004091,S0271,G023,2026-01-07,present
A004092,S0175,G023,2026-01-09,absent
A004093,S0184,G023,2026-01-09,absent
A004094,S0192,G023,2026-01-09,present
A004095,S0253,G023,2026-01-09,present
A004096,S0271,G023,2026-01-09,absent
A004097,S0037,G023,2026-01-13,absent
A004098,S0140,G023,2026-01-13,present
A004099,S0175,G023,2026-01-13,present
A004100,S0184,G023,2026-01-13,present
A004101,S0192,G023,2026-01-13,present
A004102,S0253,G023,2026-01-13,late
A004103,S0271,G023,2026-01-13,present
A004104,S0037,G023,2026-01-15,present
A004105,S0140,G023,2026-01-15,present
A004106,S0175,G023,2026-01-15,present
A004107,S0184,G023,2026-01-15,present
A004108,S0192,G023,2026-01-15,excused
A004109,S0253,G023,2026-01-15,present
A004110,S0271,G023,2026-01-15,present
A004111,S0037,G023,2026-01-17,absent
A004112,S0140,G023,2026-01-17,present
A004113,S0175,G023,2026-01-17,present
A004114,S0184,G023,2026-01-17,present
A004115,S0192,G023,2026-01-17,present
A004116,S0253,G023,2026-01-17,present
A004117,S0271,G023,2026-01-17,present
A004118,S0037,G023,2026-01-19,late
A004119,S0140,G023,2026-01-19,absent
A004120,S0175,G023,2026-01-19,present
A004121,S0184,G023,2026-01-19,present
A004122,S0192,G023,2026-01-19,present
A004123,S0253,G023,2026-01-19,present
A004124,S0271,G023,2026-01-19,present
A004125,S0037,G023,2026-01-21,present
A004126,S0140,G023,2026-01-21,present
A004127,S0175,G023,2026-01-21,late
A004128,S0184,G023,2026-01-21,present
A004129,S0192,G023,2026-01-21,present
A004130,S0253,G023,2026-01-21,late
A004131,S0271,G023,2026-01-21,late
A004132,S0037,G023,2026-01-23,present
A004133,S0140,G023,2026-01-23,present
A004134,S0175,G023,2026-01-23,absent
A004135,S0184,G023,2026-01-23,present
A004136,S0192,G023,2026-01-23,present
A004137,S0253,G023,2026-01-23,present
A004138,S0271,G023,2026-01-23,present
A004139,S0037,G023,2026-01-27,late
A004140,S0136,G023,2026-01-27,excused
A004141,S0140,G023,2026-01-27,present
A004142,S0175,G023,2026-01-27,present
A004143,S0184,G023,2026-01-27,late
A004144,S0192,G023,2026-01-27,present
A004145,S0253,G023,2026-01-27,present
A004146,S0271,G023,2026-01-27,present
A004147,S0037,G023,2026-01-29,present
A004148,S0136,G023,2026-01-29,present
A004149,S0140,G023,2026-01-29,present
A004150,S0175,G023,2026-01-29,absent
A004151,S0184,G023,2026-01-29,excused
A004152,S0192,G023,2026-01-29,present
A004153,S0253,G023,2026-01-29,present
A004154,S0271,G023,2026-01-29,present
A004155,S0037,G023,2026-01-31,present
A004156,S0136,G023,2026-01-31,present
A004157,S0140,G023,2026-01-31,present
A004158,S0175,G023,2026-01-31,present
A004159,S0184,G023,2026-01-31,absent
A004160,S0192,G023,2026-01-31,absent
A004161,S0253,G023,2026-01-31,absent
A004162,S0271,G023,2026-01-31,present
A004163,S0037,G023,2026-02-02,present
A004164,S0136,G023,2026-02-02,present
A004165,S0140,G023,2026-02-02,present
A004166,S0175,G023,2026-02-02,present
A004167,S0184,G023,2026-02-02,absent
A004168,S0192,G023,2026-02-02,absent
A004169,S0253,G023,2026-02-02,present
A004170,S0271,G023,2026-02-02,present
A004171,S0037,G023,2026-02-04,present
A004172,S0125,G023,2026-02-04,present
A004173,S0136,G023,2026-02-04,present
A004174,S0140,G023,2026-02-04,absent
A004175,S0175,G023,2026-02-04,late
A004176,S0184,G023,2026-02-04,present
A004177,S0192,G023,2026-02-04,absent
A004178,S0253,G023,2026-02-04,present
A004179,S0271,G023,2026-02-04,present
A004180,S0037,G023,2026-02-06,present
A004181,S0103,G023,2026-02-06,present
A004182,S0125,G023,2026-02-06,present
A004183,S0136,G023,2026-02-06,present
A004184,S0140,G023,2026-02-06,present
A004185,S0175,G023,2026-02-06,present
A004186,S0184,G023,2026-02-06,present
A004187,S0192,G023,2026-02-06,late
A004188,S0253,G023,2026-02-06,present
A004189,S0271,G023,2026-02-06,present
A004190,S0037,G023,2026-02-10,present
A004191,S0103,G023,2026-02-10,present
A004192,S0125,G023,2026-02-10,present
A004193,S0136,G023,2026-02-10,present
A004194,S0140,G023,2026-02-10,present
A004195,S0175,G023,2026-02-10,late
A004196,S0184,G023,2026-02-10,present
A004197,S0192,G023,2026-02-10,present
A004198,S0253,G023,2026-02-10,present
A004199,S0271,G023,2026-02-10,present
A004200,S0037,G023,2026-02-12,absent
A004201,S0103,G023,2026-02-12,present
A004202,S0125,G023,2026-02-12,present
A004203,S0136,G023,2026-02-12,absent
A004204,S0140,G023,2026-02-12,present
A004205,S0175,G023,2026-02-12,present
A004206,S0184,G023,2026-02-12,present
A004207,S0192,G023,2026-02-12,late
A004208,S0253,G023,2026-02-12,present
A004209,S0271,G023,2026-02-12,present
A004210,S0037,G023,2026-02-14,present
A004211,S0103,G023,2026-02-14,present
A004212,S0125,G023,2026-02-14,present
A004213,S0136,G023,2026-02-14,late
A004214,S0140,G023,2026-02-14,present
A004215,S0175,G023,2026-02-14,absent
A004216,S0184,G023,2026-02-14,present
A004217,S0192,G023,2026-02-14,present
A004218,S0253,G023,2026-02-14,present
A004219,S0271,G023,2026-02-14,present
A004220,S0037,G023,2026-02-16,present
A004221,S0103,G023,2026-02-16,present
A004222,S0125,G023,2026-02-16,present
A004223,S0136,G023,2026-02-16,absent
A004224,S0140,G023,2026-02-16,present
A004225,S0175,G023,2026-02-16,present
A004226,S0184,G023,2026-02-16,present
A004227,S0192,G023,2026-02-16,present
A004228,S0253,G023,2026-02-16,present
A004229,S0271,G023,2026-02-16,present
A004230,S0037,G023,2026-02-18,present
A004231,S0103,G023,2026-02-18,present
A004232,S0125,G023,2026-02-18,present
A004233,S0136,G023,2026-02-18,present
A004234,S0140,G023,2026-02-18,late
A004235,S0175,G023,2026-02-18,present
A004236,S0184,G023,2026-02-18,present
A004237,S0192,G023,2026-02-18,present
A004238,S0253,G023,2026-02-18,present
A004239,S0271,G023,2026-02-18,present
A004240,S0037,G023,2026-02-20,present
A004241,S0103,G023,2026-02-20,present
A004242,S0125,G023,2026-02-20,absent
A004243,S0136,G023,2026-02-20,present
A004244,S0140,G023,2026-02-20,present
A004245,S0175,G023,2026-02-20,present
A004246,S0184,G023,2026-02-20,absent
A004247,S0192,G023,2026-02-20,absent
A004248,S0253,G023,2026-02-20,present
A004249,S0271,G023,2026-02-20,present
A004250,S0037,G023,2026-02-24,excused
A004251,S0039,G023,2026-02-24,present
A004252,S0103,G023,2026-02-24,present
A004253,S0125,G023,2026-02-24,present
A004254,S0136,G023,2026-02-24,absent
A004255,S0140,G023,2026-02-24,present
A004256,S0175,G023,2026-02-24,present
A004257,S0184,G023,2026-02-24,present
A004258,S0192,G023,2026-02-24,present
A004259,S0253,G023,2026-02-24,present
A004260,S0271,G023,2026-02-24,present
A004261,S0037,G023,2026-02-26,absent
A004262,S0039,G023,2026-02-26,present
A004263,S0103,G023,2026-02-26,present
A004264,S0125,G023,2026-02-26,absent
A004265,S0136,G023,2026-02-26,present
A004266,S0140,G023,2026-02-26,present
A004267,S0175,G023,2026-02-26,present
A004268,S0184,G023,2026-02-26,late
A004269,S0192,G023,2026-02-26,present
A004270,S0253,G023,2026-02-26,present
A004271,S0271,G023,2026-02-26,present
A004272,S0037,G023,2026-02-28,present
A004273,S0039,G023,2026-02-28,present
A004274,S0103,G023,2026-02-28,present
A004275,S0125,G023,2026-02-28,present
A004276,S0129,G023,2026-02-28,present
A004277,S0136,G023,2026-02-28,present
A004278,S0140,G023,2026-02-28,present
A004279,S0175,G023,2026-02-28,present
A004280,S0184,G023,2026-02-28,present
A004281,S0192,G023,2026-02-28,present
A004282,S0253,G023,2026-02-28,present
A004283,S0271,G023,2026-02-28,present
A004284,S0037,G023,2026-03-02,present
A004285,S0039,G023,2026-03-02,absent
A004286,S0103,G023,2026-03-02,present
A004287,S0125,G023,2026-03-02,late
A004288,S0129,G023,2026-03-02,late
A004289,S0136,G023,2026-03-02,excused
A004290,S0140,G023,2026-03-02,present
A004291,S0175,G023,2026-03-02,present
A004292,S0184,G023,2026-03-02,present
A004293,S0192,G023,2026-03-02,present
A004294,S0253,G023,2026-03-02,present
A004295,S0271,G023,2026-03-02,present
A004296,S0037,G023,2026-03-04,present
A004297,S0039,G023,2026-03-04,present
A004298,S0103,G023,2026-03-04,absent
A004299,S0125,G023,2026-03-04,present
A004300,S0129,G023,2026-03-04,present
A004301,S0136,G023,2026-03-04,present
A004302,S0140,G023,2026-03-04,present
A004303,S0175,G023,2026-03-04,absent
A004304,S0184,G023,2026-03-04,present
A004305,S0192,G023,2026-03-04,present
A004306,S0253,G023,2026-03-04,present
A004307,S0271,G023,2026-03-04,present
A004308,S0037,G023,2026-03-06,present
A004309,S0039,G023,2026-03-06,excused
A004310,S0103,G023,2026-03-06,present
A004311,S0125,G023,2026-03-06,absent
A004312,S0129,G023,2026-03-06,absent
A004313,S0136,G023,2026-03-06,present
A004314,S0140,G023,2026-03-06,present
A004315,S0175,G023,2026-03-06,present
A004316,S0184,G023,2026-03-06,present
A004317,S0192,G023,2026-03-06,present
A004318,S0253,G023,2026-03-06,absent
A004319,S0271,G023,2026-03-06,present
A004320,S0037,G023,2026-03-10,present
A004321,S0039,G023,2026-03-10,present
A004322,S0103,G023,2026-03-10,present
A004323,S0125,G023,2026-03-10,present
A004324,S0129,G023,2026-03-10,present
A004325,S0136,G023,2026-03-10,late
A004326,S0140,G023,2026-03-10,present
A004327,S0175,G023,2026-03-10,present
A004328,S0184,G023,2026-03-10,present
A004329,S0192,G023,2026-03-10,present
A004330,S0253,G023,2026-03-10,present
A004331,S0271,G023,2026-03-10,present
A004332,S0037,G023,2026-03-12,present
A004333,S0039,G023,2026-03-12,absent
A004334,S0103,G023,2026-03-12,absent
A004335,S0125,G023,2026-03-12,present
A004336,S0129,G023,2026-03-12,present
A004337,S0136,G023,2026-03-12,present
A004338,S0140,G023,2026-03-12,present
A004339,S0175,G023,2026-03-12,present
A004340,S0184,G023,2026-03-12,present
A004341,S0192,G023,2026-03-12,present
A004342,S0253,G023,2026-03-12,present
A004343,S0271,G023,2026-03-12,present
A004344,S0037,G023,2026-03-14,present
A004345,S0039,G023,2026-03-14,present
A004346,S0103,G023,2026-03-14,present
A004347,S0125,G023,2026-03-14,present
A004348,S0129,G023,2026-03-14,excused
A004349,S0136,G023,2026-03-14,present
A004350,S0140,G023,2026-03-14,present
A004351,S0175,G023,2026-03-14,present
A004352,S0184,G023,2026-03-14,absent
A004353,S0192,G023,2026-03-14,present
A004354,S0253,G023,2026-03-14,present
A004355,S0271,G023,2026-03-14,present
A004356,S0037,G023,2026-03-16,present
A004357,S0039,G023,2026-03-16,present
A004358,S0103,G023,2026-03-16,excused
A004359,S0125,G023,2026-03-16,present
A004360,S0129,G023,2026-03-16,present
A004361,S0136,G023,2026-03-16,present
A004362,S0140,G023,2026-03-16,absent
A004363,S0175,G023,2026-03-16,absent
A004364,S0184,G023,2026-03-16,present
A004365,S0192,G023,2026-03-16,present
A004366,S0253,G023,2026-03-16,absent
A004367,S0271,G023,2026-03-16,late
A004368,S0037,G023,2026-03-18,absent
A004369,S0039,G023,2026-03-18,present
A004370,S0103,G023,2026-03-18,present
A004371,S0125,G023,2026-03-18,late
A004372,S0129,G023,2026-03-18,present
A004373,S0136,G023,2026-03-18,present
A004374,S0140,G023,2026-03-18,present
A004375,S0175,G023,2026-03-18,present
A004376,S0184,G023,2026-03-18,present
A004377,S0192,G023,2026-03-18,present
A004378,S0253,G023,2026-03-18,present
A004379,S0271,G023,2026-03-18,present
A004380,S0037,G023,2026-03-20,absent
A004381,S0039,G023,2026-03-20,absent
A004382,S0103,G023,2026-03-20,present
A004383,S0125,G023,2026-03-20,present
A004384,S0129,G023,2026-03-20,present
A004385,S0136,G023,2026-03-20,present
A004386,S0140,G023,2026-03-20,present
A004387,S0175,G023,2026-03-20,present
A004388,S0184,G023,2026-03-20,present
A004389,S0192,G023,2026-03-20,absent
A004390,S0253,G023,2026-03-20,absent
A004391,S0271,G023,2026-03-20,present
A004392,S0037,G023,2026-03-24,present
A004393,S0039,G023,2026-03-24,present
A004394,S0103,G023,2026-03-24,late
A004395,S0125,G023,2026-03-24,present
A004396,S0129,G023,2026-03-24,present
A004397,S0136,G023,2026-03-24,present
A004398,S0140,G023,2026-03-24,present
A004399,S0175,G023,2026-03-24,present
A004400,S0178,G023,2026-03-24,present
A004401,S0184,G023,2026-03-24,present
A004402,S0192,G023,2026-03-24,present
A004403,S0253,G023,2026-03-24,present
A004404,S0271,G023,2026-03-24,absent
A004405,S0037,G023,2026-03-26,present
A004406,S0039,G023,2026-03-26,present
A004407,S0103,G023,2026-03-26,present
A004408,S0125,G023,2026-03-26,present
A004409,S0129,G023,2026-03-26,present
A004410,S0136,G023,2026-03-26,present
A004411,S0140,G023,2026-03-26,present
A004412,S0175,G023,2026-03-26,absent
A004413,S0178,G023,2026-03-26,present
A004414,S0184,G023,2026-03-26,present
A004415,S0192,G023,2026-03-26,present
A004416,S0253,G023,2026-03-26,present
A004417,S0271,G023,2026-03-26,present
A004418,S0037,G023,2026-03-28,present
A004419,S0039,G023,2026-03-28,absent
A004420,S0103,G023,2026-03-28,present
A004421,S0125,G023,2026-03-28,present
A004422,S0129,G023,2026-03-28,late
A004423,S0136,G023,2026-03-28,absent
A004424,S0140,G023,2026-03-28,present
A004425,S0175,G023,2026-03-28,present
A004426,S0178,G023,2026-03-28,present
A004427,S0184,G023,2026-03-28,present
A004428,S0192,G023,2026-03-28,present
A004429,S0253,G023,2026-03-28,present
A004430,S0265,G023,2026-03-28,present
A004431,S0271,G023,2026-03-28,present
A004432,S0037,G023,2026-03-30,present
A004433,S0039,G023,2026-03-30,present
A004434,S0103,G023,2026-03-30,present
A004435,S0125,G023,2026-03-30,present
A004436,S0129,G023,2026-03-30,absent
A004437,S0136,G023,2026-03-30,late
A004438,S0140,G023,2026-03-30,present
A004439,S0175,G023,2026-03-30,present
A004440,S0178,G023,2026-03-30,late
A004441,S0184,G023,2026-03-30,absent
A004442,S0192,G023,2026-03-30,absent
A004443,S0253,G023,2026-03-30,present
A004444,S0265,G023,2026-03-30,present
A004445,S0271,G023,2026-03-30,excused
A004446,S0037,G023,2026-04-01,present
A004447,S0039,G023,2026-04-01,present
A004448,S0103,G023,2026-04-01,present
A004449,S0125,G023,2026-04-01,present
A004450,S0129,G023,2026-04-01,present
A004451,S0136,G023,2026-04-01,late
A004452,S0140,G023,2026-04-01,present
A004453,S0175,G023,2026-04-01,present
A004454,S0178,G023,2026-04-01,present
A004455,S0184,G023,2026-04-01,present
A004456,S0192,G023,2026-04-01,present
A004457,S0253,G023,2026-04-01,present
A004458,S0265,G023,2026-04-01,present
